date,City Hall,Exchange Place,Hamilton Park,Sip Ave_x,Christ Hospital,Baldwin at Montgomery,Warren St,Newport PATH,Newark Ave,Brunswick St,Newport Pkwy,Bayside Park,Grove St PATH,Riverview Park,Essex Light Rail,Paulus Hook,Columbia Park,Heights Elevator,NJCU,MLK Light Rail,5 Corners Library,Dey St,Oakland Ave,Hilltop,Van Vorst Park,McGinley Square,Central Ave,JC Medical Center,North St,Lincoln Park,Liberty Light Rail,West Side Light Rail,Pershing Field,Garfield Ave Station,Union St,Jersey & 6th St,Morris Canal,Jersey & 3rd,Lafayette Park,Monmouth and 6th,Dixon Mills,Marin Light Rail,Manila & 1st,Columbus Drive,Bethune Center,Leonard Gordon Park,Danforth Light Rail,Brunswick & 6th,Astor Place,JCBS Depot,Communipaw & Berry Lane,York St,Harborside,Washington St,Journal Square,Montgomery St,Glenwood Ave,Fairmount Ave,Bergen Ave,Grand St,Jackson Square,Sip Ave_y,Hoboken Ave at Monmouth St,Columbus Dr at Exchange Pl
2018-02-21,30.0,67.0,60.0,36.0,7.0,12.0,15.0,31.0,24.0,12.0,34.0,0.0,131.0,5.0,15.0,29.0,1.0,5.0,1.0,0.0,2.0,2.0,14.0,5.0,17.0,12.0,0.0,20.0,0.0,10.0,11.0,1.0,9.0,3.0,4.0,23.0,26.0,22.0,4.0,18.0,10.0,16.0,22.0,15.0,0.0,6.0,1.0,16.0,10.0,0.0,2.0,5.0,28.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2018-02-22,18.0,28.0,38.0,38.0,5.0,4.0,8.0,24.0,17.0,11.0,11.0,0.0,69.0,2.0,11.0,12.0,0.0,3.0,0.0,1.0,1.0,1.0,7.0,1.0,20.0,3.0,0.0,8.0,0.0,5.0,5.0,0.0,6.0,1.0,1.0,15.0,24.0,10.0,3.0,16.0,6.0,13.0,9.0,11.0,0.0,4.0,0.0,18.0,5.0,0.0,1.0,7.0,14.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2018-02-23,12.0,35.0,37.0,35.0,6.0,7.0,10.0,24.0,12.0,10.0,10.0,1.0,74.0,3.0,8.0,12.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,3.0,18.0,11.0,0.0,10.0,0.0,3.0,4.0,0.0,9.0,2.0,2.0,15.0,33.0,8.0,3.0,11.0,11.0,7.0,7.0,6.0,0.0,6.0,1.0,18.0,6.0,0.0,2.0,3.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2018-02-24,9.0,13.0,34.0,20.0,4.0,10.0,11.0,8.0,21.0,16.0,11.0,0.0,32.0,1.0,9.0,12.0,1.0,3.0,0.0,0.0,2.0,2.0,6.0,4.0,21.0,8.0,0.0,15.0,0.0,7.0,6.0,1.0,2.0,2.0,2.0,10.0,20.0,15.0,3.0,8.0,10.0,10.0,7.0,11.0,0.0,1.0,0.0,16.0,5.0,0.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2018-02-25,7.0,11.0,17.0,11.0,2.0,2.0,3.0,10.0,11.0,10.0,9.0,0.0,23.0,1.0,6.0,4.0,0.0,5.0,0.0,0.0,2.0,1.0,3.0,4.0,10.0,6.0,0.0,9.0,0.0,5.0,6.0,0.0,2.0,1.0,1.0,3.0,12.0,11.0,0.0,3.0,8.0,13.0,6.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2018-02-26,22.0,51.0,44.0,51.0,9.0,9.0,29.0,41.0,20.0,20.0,19.0,0.0,122.0,6.0,15.0,28.0,1.0,6.0,3.0,1.0,7.0,3.0,13.0,6.0,17.0,15.0,0.0,9.0,0.0,2.0,7.0,0.0,8.0,2.0,2.0,16.0,28.0,21.0,2.0,12.0,21.0,15.0,12.0,11.0,0.0,6.0,2.0,25.0,8.0,1.0,3.0,7.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
2018-02-27,22.0,46.0,40.0,68.0,5.0,11.0,19.0,40.0,33.0,20.0,23.0,1.0,115.0,5.0,16.0,30.0,1.0,9.0,0.0,2.0,4.0,2.0,15.0,8.0,17.0,22.0,0.0,10.0,0.0,5.0,12.0,0.0,8.0,3.0,3.0,21.0,27.0,22.0,4.0,20.0,18.0,14.0,10.0,13.0,0.0,7.0,0.0,19.0,5.0,0.0,5.0,9.0,26.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
2018-02-28,28.0,48.0,51.0,49.0,4.0,12.0,19.0,36.0,26.0,24.0,19.0,0.0,116.0,5.0,19.0,25.0,0.0,7.0,1.0,0.0,7.0,3.0,8.0,2.0,22.0,20.0,0.0,13.0,0.0,6.0,9.0,2.0,9.0,1.0,4.0,17.0,32.0,19.0,2.0,26.0,11.0,24.0,22.0,29.0,0.0,8.0,0.0,20.0,7.0,0.0,2.0,7.0,24.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
2018-03-01,19.0,52.0,53.0,50.0,3.0,8.0,17.0,40.0,18.0,18.0,18.0,1.0,128.0,1.0,13.0,22.0,0.0,4.0,2.0,1.0,1.0,4.0,11.0,3.0,29.0,20.0,0.0,8.0,0.0,5.0,12.0,0.0,9.0,0.0,1.0,25.0,31.0,18.0,5.0,18.0,16.0,16.0,13.0,9.0,0.0,3.0,1.0,24.0,5.0,0.0,0.0,7.0,24.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
2018-03-02,3.0,11.0,7.0,14.0,3.0,1.0,2.0,5.0,1.0,3.0,0.0,0.0,15.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,4.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2018-03-03,17.0,16.0,28.0,21.0,5.0,10.0,21.0,14.0,13.0,12.0,13.0,0.0,31.0,3.0,9.0,12.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,18.0,9.0,0.0,11.0,0.0,3.0,8.0,0.0,4.0,1.0,1.0,10.0,19.0,10.0,2.0,6.0,11.0,15.0,6.0,7.0,0.0,2.0,0.0,11.0,6.0,0.0,1.0,5.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2018-03-04,20.0,18.0,27.0,16.0,3.0,7.0,8.0,12.0,12.0,6.0,11.0,0.0,34.0,1.0,3.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,4.0,3.0,17.0,8.0,0.0,10.0,0.0,3.0,8.0,0.0,6.0,2.0,1.0,9.0,16.0,20.0,2.0,11.0,8.0,11.0,4.0,13.0,1.0,1.0,1.0,12.0,2.0,0.0,0.0,6.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2018-03-05,18.0,46.0,43.0,45.0,7.0,9.0,16.0,39.0,22.0,18.0,15.0,1.0,109.0,4.0,14.0,21.0,0.0,4.0,0.0,4.0,2.0,3.0,6.0,7.0,30.0,16.0,0.0,10.0,0.0,4.0,8.0,0.0,10.0,1.0,3.0,13.0,41.0,19.0,3.0,15.0,15.0,11.0,23.0,21.0,1.0,4.0,0.0,27.0,6.0,0.0,1.0,8.0,24.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
2018-03-06,16.0,32.0,38.0,50.0,8.0,12.0,13.0,33.0,21.0,21.0,12.0,0.0,102.0,2.0,13.0,18.0,0.0,6.0,0.0,1.0,3.0,3.0,14.0,9.0,16.0,12.0,0.0,6.0,0.0,2.0,10.0,2.0,10.0,3.0,2.0,21.0,33.0,21.0,1.0,18.0,11.0,13.0,20.0,13.0,0.0,9.0,0.0,27.0,8.0,0.0,3.0,6.0,18.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
2018-03-07,6.0,4.0,15.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,5.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,7.0,14.0,2.0,0.0,7.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-03-08,11.0,16.0,21.0,8.0,1.0,6.0,9.0,19.0,15.0,5.0,7.0,0.0,40.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,7.0,1.0,0.0,3.0,0.0,1.0,10.0,0.0,2.0,0.0,1.0,5.0,7.0,4.0,1.0,3.0,3.0,6.0,2.0,7.0,0.0,2.0,0.0,8.0,3.0,0.0,1.0,2.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2018-03-09,6.0,38.0,41.0,25.0,3.0,6.0,16.0,28.0,21.0,15.0,8.0,0.0,73.0,0.0,8.0,17.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,3.0,16.0,6.0,0.0,6.0,0.0,0.0,4.0,0.0,7.0,2.0,1.0,14.0,20.0,10.0,1.0,9.0,7.0,13.0,9.0,12.0,0.0,3.0,0.0,16.0,7.0,0.0,1.0,6.0,16.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2018-03-10,9.0,9.0,31.0,17.0,6.0,5.0,12.0,16.0,21.0,13.0,15.0,0.0,36.0,2.0,6.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,11.0,4.0,20.0,6.0,0.0,10.0,0.0,2.0,5.0,0.0,4.0,1.0,2.0,13.0,16.0,17.0,0.0,11.0,9.0,15.0,7.0,7.0,1.0,2.0,0.0,18.0,4.0,0.0,0.0,6.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2018-03-11,6.0,15.0,20.0,14.0,3.0,4.0,16.0,17.0,15.0,6.0,25.0,0.0,35.0,3.0,6.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,8.0,3.0,17.0,11.0,0.0,4.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,7.0,14.0,16.0,1.0,12.0,6.0,12.0,9.0,11.0,0.0,3.0,0.0,7.0,4.0,0.0,0.0,6.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2018-03-12,25.0,40.0,47.0,41.0,6.0,4.0,19.0,32.0,14.0,15.0,18.0,1.0,113.0,3.0,12.0,19.0,0.0,3.0,2.0,0.0,3.0,2.0,11.0,6.0,18.0,9.0,0.0,9.0,0.0,1.0,6.0,0.0,9.0,3.0,2.0,18.0,32.0,21.0,5.0,18.0,12.0,17.0,13.0,15.0,0.0,9.0,0.0,20.0,7.0,0.0,2.0,6.0,17.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
2018-03-13,14.0,38.0,24.0,42.0,3.0,7.0,7.0,21.0,12.0,5.0,7.0,0.0,99.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,3.0,21.0,11.0,0.0,4.0,0.0,2.0,6.0,0.0,4.0,0.0,1.0,8.0,19.0,14.0,1.0,4.0,6.0,5.0,6.0,9.0,1.0,2.0,0.0,17.0,6.0,0.0,1.0,3.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2018-03-14,19.0,52.0,40.0,47.0,10.0,14.0,14.0,30.0,17.0,15.0,13.0,0.0,108.0,6.0,10.0,16.0,0.0,1.0,2.0,0.0,3.0,2.0,11.0,7.0,17.0,18.0,0.0,11.0,0.0,5.0,8.0,0.0,12.0,0.0,1.0,29.0,25.0,16.0,4.0,20.0,15.0,15.0,19.0,14.0,0.0,8.0,0.0,18.0,7.0,0.0,3.0,6.0,15.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
2018-03-15,8.0,44.0,31.0,42.0,5.0,11.0,11.0,42.0,17.0,14.0,16.0,0.0,99.0,3.0,11.0,20.0,0.0,6.0,1.0,1.0,3.0,5.0,17.0,9.0,21.0,10.0,0.0,2.0,0.0,5.0,1.0,1.0,10.0,1.0,1.0,25.0,20.0,14.0,8.0,15.0,12.0,18.0,16.0,16.0,0.0,6.0,0.0,16.0,6.0,0.0,0.0,6.0,20.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2018-03-16,10.0,44.0,43.0,36.0,8.0,10.0,12.0,37.0,12.0,15.0,10.0,0.0,81.0,4.0,14.0,13.0,0.0,2.0,2.0,0.0,4.0,3.0,13.0,7.0,16.0,10.0,0.0,8.0,0.0,4.0,2.0,1.0,10.0,0.0,3.0,25.0,29.0,12.0,1.0,15.0,17.0,14.0,16.0,15.0,0.0,6.0,0.0,13.0,6.0,0.0,1.0,9.0,19.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2018-03-17,12.0,24.0,27.0,24.0,3.0,12.0,14.0,13.0,17.0,6.0,15.0,0.0,37.0,4.0,9.0,2.0,0.0,6.0,0.0,0.0,3.0,1.0,9.0,8.0,20.0,13.0,0.0,4.0,0.0,2.0,6.0,0.0,4.0,1.0,3.0,11.0,26.0,13.0,2.0,9.0,5.0,12.0,7.0,12.0,0.0,4.0,0.0,9.0,6.0,0.0,0.0,3.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2018-03-18,7.0,18.0,29.0,16.0,3.0,5.0,13.0,9.0,12.0,9.0,16.0,0.0,47.0,2.0,6.0,6.0,0.0,4.0,0.0,1.0,1.0,3.0,2.0,4.0,10.0,4.0,0.0,8.0,0.0,9.0,5.0,1.0,6.0,2.0,0.0,7.0,8.0,11.0,0.0,13.0,12.0,17.0,8.0,7.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,6.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2018-03-19,15.0,43.0,42.0,45.0,5.0,9.0,20.0,37.0,13.0,14.0,23.0,2.0,126.0,1.0,11.0,25.0,0.0,5.0,1.0,0.0,3.0,2.0,4.0,4.0,18.0,11.0,0.0,8.0,0.0,4.0,10.0,0.0,6.0,0.0,3.0,15.0,29.0,22.0,2.0,17.0,8.0,14.0,8.0,16.0,0.0,10.0,0.0,27.0,8.0,0.0,0.0,8.0,22.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
2018-03-20,21.0,43.0,50.0,31.0,4.0,12.0,17.0,44.0,28.0,20.0,21.0,0.0,73.0,3.0,20.0,22.0,0.0,2.0,0.0,0.0,5.0,1.0,14.0,3.0,33.0,26.0,0.0,7.0,0.0,3.0,9.0,0.0,8.0,1.0,2.0,22.0,24.0,18.0,0.0,17.0,12.0,15.0,17.0,8.0,0.0,3.0,0.0,26.0,8.0,0.0,1.0,6.0,20.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2018-03-21,1.0,3.0,13.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,10.0,3.0,0.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-03-22,13.0,14.0,5.0,0.0,1.0,1.0,1.0,6.0,0.0,3.0,8.0,0.0,42.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-23,14.0,39.0,40.0,50.0,3.0,5.0,26.0,34.0,15.0,15.0,11.0,0.0,121.0,4.0,12.0,21.0,0.0,3.0,0.0,2.0,3.0,3.0,12.0,3.0,16.0,19.0,0.0,16.0,0.0,2.0,9.0,0.0,8.0,0.0,1.0,22.0,24.0,12.0,0.0,16.0,11.0,13.0,8.0,10.0,0.0,4.0,0.0,21.0,5.0,0.0,0.0,3.0,21.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
2018-03-24,15.0,20.0,40.0,21.0,3.0,15.0,22.0,15.0,35.0,17.0,12.0,0.0,49.0,6.0,19.0,11.0,0.0,8.0,0.0,1.0,0.0,1.0,7.0,4.0,20.0,14.0,0.0,14.0,0.0,3.0,26.0,2.0,8.0,2.0,2.0,21.0,27.0,16.0,1.0,13.0,13.0,27.0,17.0,18.0,0.0,6.0,0.0,13.0,3.0,0.0,1.0,7.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2018-03-25,15.0,19.0,23.0,23.0,4.0,5.0,19.0,18.0,14.0,9.0,16.0,1.0,30.0,4.0,11.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,6.0,8.0,12.0,11.0,0.0,13.0,0.0,3.0,4.0,1.0,4.0,0.0,2.0,7.0,14.0,17.0,1.0,8.0,8.0,16.0,14.0,9.0,0.0,3.0,0.0,12.0,5.0,0.0,2.0,3.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2018-03-26,27.0,49.0,56.0,56.0,6.0,8.0,21.0,31.0,16.0,8.0,17.0,0.0,126.0,4.0,14.0,22.0,1.0,7.0,2.0,0.0,2.0,2.0,14.0,7.0,23.0,9.0,0.0,17.0,0.0,4.0,12.0,0.0,9.0,3.0,3.0,22.0,36.0,16.0,4.0,14.0,19.0,16.0,18.0,16.0,0.0,6.0,1.0,24.0,7.0,0.0,1.0,8.0,25.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0
2018-03-27,19.0,38.0,40.0,51.0,6.0,14.0,18.0,31.0,18.0,18.0,17.0,0.0,118.0,3.0,14.0,20.0,0.0,2.0,1.0,2.0,2.0,2.0,16.0,2.0,25.0,21.0,0.0,9.0,0.0,3.0,12.0,0.0,12.0,2.0,2.0,20.0,26.0,20.0,4.0,21.0,13.0,17.0,15.0,8.0,0.0,5.0,0.0,26.0,6.0,0.0,3.0,8.0,21.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
2018-03-28,23.0,49.0,47.0,37.0,9.0,11.0,24.0,37.0,22.0,19.0,24.0,0.0,106.0,6.0,9.0,25.0,0.0,7.0,2.0,1.0,3.0,1.0,14.0,9.0,23.0,17.0,0.0,12.0,0.0,5.0,12.0,1.0,8.0,3.0,2.0,15.0,35.0,10.0,1.0,17.0,11.0,17.0,22.0,17.0,0.0,3.0,0.0,24.0,7.0,0.0,2.0,6.0,20.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2018-03-29,21.0,51.0,53.0,51.0,10.0,11.0,16.0,48.0,30.0,15.0,13.0,1.0,124.0,2.0,12.0,28.0,0.0,6.0,1.0,2.0,0.0,2.0,15.0,5.0,27.0,16.0,0.0,10.0,0.0,4.0,9.0,0.0,6.0,2.0,3.0,22.0,36.0,15.0,3.0,15.0,23.0,17.0,11.0,12.0,0.0,3.0,0.0,24.0,8.0,0.0,0.0,5.0,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
2018-03-30,12.0,25.0,41.0,32.0,8.0,14.0,23.0,24.0,22.0,13.0,26.0,0.0,73.0,4.0,7.0,8.0,0.0,4.0,0.0,0.0,3.0,3.0,15.0,7.0,17.0,12.0,0.0,14.0,0.0,4.0,11.0,0.0,7.0,1.0,1.0,13.0,25.0,12.0,1.0,17.0,6.0,21.0,6.0,17.0,0.0,3.0,0.0,20.0,8.0,0.0,2.0,5.0,19.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2018-03-31,12.0,26.0,33.0,26.0,6.0,6.0,25.0,25.0,17.0,8.0,21.0,1.0,57.0,4.0,15.0,16.0,0.0,10.0,0.0,1.0,5.0,1.0,11.0,1.0,22.0,20.0,0.0,17.0,0.0,7.0,19.0,0.0,13.0,4.0,2.0,9.0,22.0,25.0,4.0,7.0,14.0,19.0,14.0,19.0,0.0,3.0,2.0,16.0,7.0,0.0,0.0,11.0,19.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2018-04-01,13.0,17.0,33.0,8.0,2.0,2.0,15.0,23.0,24.0,16.0,30.0,0.0,41.0,6.0,4.0,12.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,4.0,0.0,9.0,0.0,4.0,24.0,1.0,11.0,4.0,0.0,6.0,20.0,13.0,0.0,12.0,9.0,12.0,12.0,7.0,0.0,2.0,3.0,9.0,3.0,0.0,2.0,8.0,20.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2018-04-02,11.0,39.0,8.0,31.0,5.0,7.0,12.0,21.0,13.0,5.0,8.0,0.0,79.0,2.0,12.0,13.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,3.0,7.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,3.0,5.0,9.0,0.0,6.0,3.0,10.0,9.0,13.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,3.0,12.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2018-04-03,14.0,24.0,37.0,31.0,8.0,7.0,12.0,25.0,16.0,17.0,13.0,0.0,67.0,1.0,12.0,18.0,0.0,2.0,0.0,0.0,2.0,1.0,14.0,3.0,22.0,16.0,0.0,8.0,0.0,5.0,9.0,0.0,6.0,2.0,0.0,12.0,28.0,11.0,1.0,12.0,13.0,10.0,14.0,8.0,0.0,5.0,0.0,20.0,6.0,0.0,1.0,5.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2018-04-04,14.0,51.0,47.0,49.0,12.0,8.0,19.0,29.0,16.0,3.0,17.0,2.0,94.0,3.0,18.0,18.0,1.0,3.0,1.0,0.0,2.0,1.0,14.0,11.0,26.0,18.0,0.0,8.0,0.0,5.0,16.0,1.0,9.0,3.0,1.0,16.0,25.0,12.0,1.0,9.0,15.0,11.0,13.0,9.0,0.0,3.0,0.0,17.0,6.0,0.0,4.0,6.0,18.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
2018-04-05,13.0,46.0,46.0,41.0,7.0,13.0,16.0,32.0,32.0,19.0,18.0,1.0,96.0,3.0,9.0,25.0,0.0,6.0,0.0,1.0,4.0,1.0,15.0,8.0,23.0,18.0,0.0,10.0,0.0,6.0,8.0,0.0,11.0,1.0,0.0,25.0,36.0,14.0,2.0,18.0,15.0,21.0,10.0,12.0,0.0,5.0,0.0,17.0,10.0,0.0,1.0,5.0,29.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
2018-04-06,15.0,44.0,36.0,33.0,6.0,4.0,11.0,35.0,15.0,12.0,23.0,0.0,93.0,4.0,11.0,16.0,0.0,5.0,1.0,0.0,2.0,0.0,12.0,6.0,18.0,17.0,0.0,7.0,0.0,9.0,6.0,0.0,6.0,1.0,1.0,12.0,22.0,12.0,2.0,15.0,10.0,8.0,9.0,10.0,0.0,5.0,0.0,19.0,8.0,0.0,5.0,5.0,21.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2018-04-07,12.0,17.0,56.0,20.0,7.0,15.0,27.0,17.0,17.0,11.0,17.0,0.0,57.0,2.0,11.0,8.0,1.0,2.0,0.0,0.0,3.0,1.0,8.0,5.0,20.0,15.0,0.0,7.0,0.0,3.0,17.0,2.0,14.0,1.0,1.0,16.0,27.0,22.0,3.0,13.0,14.0,19.0,11.0,6.0,2.0,2.0,0.0,10.0,5.0,0.0,2.0,7.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2018-04-08,14.0,22.0,31.0,16.0,5.0,3.0,28.0,21.0,21.0,11.0,25.0,0.0,44.0,2.0,12.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,12.0,18.0,9.0,0.0,9.0,0.0,4.0,8.0,0.0,5.0,2.0,0.0,8.0,20.0,18.0,3.0,10.0,12.0,10.0,14.0,14.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,5.0,15.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2018-04-09,21.0,47.0,48.0,65.0,8.0,15.0,18.0,35.0,20.0,23.0,17.0,2.0,103.0,5.0,13.0,16.0,0.0,4.0,3.0,0.0,3.0,4.0,5.0,5.0,27.0,16.0,0.0,7.0,0.0,7.0,12.0,0.0,8.0,0.0,1.0,15.0,34.0,19.0,3.0,16.0,15.0,15.0,20.0,12.0,0.0,6.0,0.0,20.0,8.0,0.0,3.0,10.0,23.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
2018-04-10,21.0,56.0,44.0,53.0,7.0,9.0,23.0,45.0,25.0,22.0,19.0,1.0,131.0,4.0,11.0,20.0,0.0,5.0,0.0,0.0,5.0,4.0,16.0,6.0,23.0,25.0,0.0,13.0,0.0,10.0,18.0,0.0,13.0,4.0,1.0,28.0,29.0,13.0,2.0,13.0,12.0,15.0,18.0,11.0,0.0,8.0,2.0,22.0,10.0,0.0,4.0,3.0,19.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0
2018-04-11,30.0,41.0,52.0,44.0,6.0,12.0,20.0,35.0,29.0,23.0,30.0,1.0,121.0,5.0,12.0,24.0,0.0,3.0,1.0,2.0,3.0,2.0,14.0,8.0,29.0,19.0,0.0,11.0,0.0,10.0,15.0,1.0,13.0,2.0,1.0,29.0,28.0,20.0,1.0,20.0,15.0,17.0,24.0,14.0,0.0,9.0,0.0,24.0,9.0,0.0,2.0,6.0,22.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
2018-04-12,25.0,55.0,56.0,61.0,7.0,7.0,27.0,58.0,23.0,21.0,17.0,0.0,130.0,1.0,23.0,26.0,1.0,8.0,0.0,1.0,1.0,4.0,12.0,3.0,31.0,11.0,0.0,12.0,0.0,10.0,13.0,1.0,13.0,3.0,2.0,32.0,26.0,25.0,4.0,21.0,17.0,21.0,27.0,14.0,0.0,10.0,0.0,24.0,9.0,0.0,3.0,8.0,30.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
